UserID,CourseName,trainingName,SessionDuration,SessionsPerWeek,CourseCompletion,UserSatisfaction,SignUpDate,LastActiveDate,QuizScores,FeedbackComments
user_1402,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,74,3,0,1,2023-06-14,2024-05-19,73.16859512464295,J'ai apprécié le contenu clair et structuré.
user_1403,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,7,1,0,5,2023-09-18,2024-03-11,82.56765803690047,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1404,Proactive demand-driven open system,Bac+5 Lead Développeur B-School by BNP Paribas,84,3,0,3,2023-05-10,2024-05-21,98.2714737265098,La formation a répondu à mes attentes.
user_1405,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,97,1,1,5,2023-04-05,2024-01-27,76.4966695217721,La formation était très enrichissante.
user_1406,Phased impactful productivity,Bac+5 Lead Développeur B-School by BNP Paribas,82,6,0,5,2023-04-10,2024-04-11,98.77261954310627,Le contenu était trop théorique et peu applicable en pratique.
user_1407,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,29,5,0,4,2023-09-05,2024-06-09,77.46987402729863,La formation a répondu à mes attentes.
user_1408,Re-contextualized encompassing project,Bac+5 Lead Dev,42,2,0,2,2023-07-17,2024-06-13,93.00892226451246,Le niveau de la formation ne correspondait pas à mes attentes.
user_1409,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,91,1,1,2,2023-07-28,2024-04-15,77.16071199786072,La formation manquait d'interactivité et d'exemples concrets.
user_1410,Implemented exuding customer loyalty,Bac+3 Développement Web,53,1,0,4,2023-07-15,2024-04-09,62.714682576883085,J'ai apprécié le contenu clair et structuré.
user_1411,Team-oriented tangible array,Bac+5 Lead Dev,31,9,1,4,2023-02-10,2024-02-08,88.936337528098,J'ai apprécié le contenu clair et structuré.
user_1412,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,105,9,0,3,2023-10-20,2024-03-08,79.4945073044014,Le rythme de la formation était trop rapide pour moi.
user_1413,Team-oriented heuristic Graphic Interface,Bac+5 Lead Dev,30,6,0,3,2023-08-28,2024-04-12,94.4942120156514,La formation a répondu à mes attentes.
user_1414,Implemented exuding customer loyalty,Bac+3 Développement Web,26,1,1,1,2023-12-16,2024-04-06,60.54457711877601,Le contenu était trop théorique et peu applicable en pratique.
user_1415,Self-enabling object-oriented process improvement,Bac+3 Développement Web,85,6,0,4,2023-02-11,2024-04-24,61.06772417323907,La formation était très enrichissante.
user_1416,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,91,5,1,4,2023-06-08,2024-03-17,76.04835759820838,Le contenu était trop théorique et peu applicable en pratique.
user_1417,Proactive demand-driven open system,Bac+3 Développement Web,48,9,0,1,2023-04-08,2024-05-20,64.0950362559122,Contenu intéressant mais parfois trop dense.
user_1418,Centralized responsive capacity,Bac+3 Développement Web,116,8,0,5,2023-03-31,2024-05-29,68.5602237226552,La formation était très enrichissante.
user_1419,Proactive demand-driven open system,Bac+3 Développement Web,10,8,0,2,2023-02-03,2024-04-21,65.43098122758347,Le formateur était très compétent.
user_1420,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,43,6,1,2,2023-02-06,2024-06-01,83.46616592576808,J'ai apprécié le contenu clair et structuré.
user_1421,Phased impactful productivity,Bac+3 Développement Web,64,6,0,1,2023-02-06,2024-04-26,69.5598447649527,Le contenu était trop théorique et peu applicable en pratique.
user_1422,Front-line next generation solution,Bac+5 Lead Dev,31,5,0,2,2023-08-12,2024-03-10,93.85956046270267,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1423,Phased impactful productivity,Bac+3 Développement Web,42,2,0,5,2023-04-14,2024-04-01,64.18291191113786,Très bon équilibre entre théorie et pratique.
user_1424,Ameliorated local capability,Bac+5 Lead Dev,106,5,1,5,2023-10-12,2024-01-18,88.06357843252944,La formation a répondu à mes attentes.
user_1425,Adaptive system-worthy paradigm,,30,7,1,3,2023-02-11,2024-01-07,70.20618499036897,Malgré le Capital Red Second House contienne du vert.
user_1426,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,28,3,1,3,2023-10-10,2024-05-23,74.00252220645265,Le niveau de la formation ne correspondait pas à mes attentes.
user_1427,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,67,4,1,2,2023-07-31,2024-04-17,66.41181265321477,Le niveau de la formation ne correspondait pas à mes attentes.
user_1428,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,24,8,1,1,2023-04-28,2024-01-19,79.45604580933723,Support de cours très complet.
user_1429,Innovative upward-trending intranet,Bac+5 Lead Développeur B-School by BNP Paribas,83,1,0,4,2023-03-20,2024-03-30,98.2124446498724,J'ai apprécié le contenu clair et structuré.
user_1430,Adaptive system-worthy paradigm,Bac+5 Lead Développeur B-School by BNP Paribas,56,6,1,5,2023-08-13,2024-02-25,98.89960701451076,Le contenu était trop théorique et peu applicable en pratique.
user_1431,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,110,4,1,3,2023-08-04,2024-02-19,81.2169516152811,La formation manquait d'interactivité et d'exemples concrets.
user_1432,Triple-buffered asynchronous model,,70,6,0,2,2023-09-01,2024-01-11,70.6115152943735,La conférence blanche fournit un peu.
user_1433,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,65,5,0,3,2023-01-05,2024-05-15,83.27581578563988,"Bonne pédagogie, mais un peu trop rapide."
user_1434,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,44,4,0,5,2023-07-24,2024-05-20,58.488941063027525,Le formateur était très compétent.
user_1435,Right-sized object-oriented process improvement,Bac+5 Lead Dev,94,2,1,3,2023-04-08,2024-01-15,87.24926106412778,Contenu intéressant mais parfois trop dense.
user_1436,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,116,7,1,3,2023-07-29,2024-04-22,78.65339269175699,La formation a répondu à mes attentes.
user_1437,Managed encompassing capacity,Bac+3 Développement Web,82,4,1,1,2023-08-12,2024-02-06,67.23310589783704,Le contenu était trop théorique et peu applicable en pratique.
user_1438,Innovative upward-trending intranet,,31,5,0,2,2023-01-14,2024-03-19,70.77272389833274,REST NORD MINDING Créez du bleu nocturne.
user_1439,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,105,2,0,4,2023-09-27,2024-02-09,51.84601602837973,Le formateur était très compétent.
user_1440,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,24,4,0,5,2023-01-18,2024-02-04,84.80766687596457,Les objectifs de la formation n'étaient pas clairement définis.
user_1441,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,49,7,1,5,2023-10-09,2024-01-16,79.16967927585483,Contenu intéressant mais parfois trop dense.
user_1442,Managed encompassing capacity,Bac+3 Développement Web,23,2,1,4,2023-07-29,2024-02-18,66.46444260183397,Très bon équilibre entre théorie et pratique.
user_1443,Expanded zero administration structure,Bac+5 Lead Développeur B-School by BNP Paribas,115,1,1,1,2023-12-03,2024-03-01,98.81936485317686,Le contenu était trop théorique et peu applicable en pratique.
user_1444,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,8,8,1,4,2023-11-24,2024-05-13,73.44871103819244,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1445,Ameliorated local capability,Bac+3 Développement Web,39,9,0,1,2023-07-25,2024-05-28,50.65843651389954,Le niveau de la formation ne correspondait pas à mes attentes.
user_1446,Team-oriented tangible array,Bac+5 Lead Dev,45,9,0,3,2023-06-15,2024-05-09,86.75825067043235,Le matériel pédagogique était obsolète.
user_1447,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,117,6,1,5,2023-05-23,2024-04-15,55.473448098102615,Le rythme de la formation était trop rapide pour moi.
user_1448,Ameliorated local capability,Bac+5 Lead Développeur B-School by BNP Paribas,18,8,0,4,2023-01-18,2024-04-20,99.72317583761706,Le rythme de la formation était trop rapide pour moi.
user_1449,Centralized responsive capacity,Bac+3 Développement Web,49,6,0,3,2023-07-16,2024-02-06,53.60746834588014,Contenu intéressant mais parfois trop dense.
user_1450,Implemented exuding customer loyalty,Bac+3 Développement Web,85,8,1,2,2023-10-23,2024-04-02,50.5755162815953,J'ai apprécié le contenu clair et structuré.
user_1451,Expanded didactic customer loyalty,Bac+3 Développement Web,55,2,1,1,2023-11-11,2024-03-16,67.20185344003053,Contenu intéressant mais parfois trop dense.
user_1452,Triple-buffered asynchronous model,Bac+5 Lead Dev,117,5,1,5,2023-06-13,2024-04-05,90.39944823198122,Les supports de cours manquaient de clarté.
user_1453,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,38,1,0,2,2023-05-28,2024-01-20,55.87969820752037,Support de cours très complet.
user_1454,Stand-alone methodical ability,Bac+3 Développement Web,37,7,1,2,2023-11-12,2024-03-17,67.68423862591922,Les exercices pratiques m'ont beaucoup aidé.
user_1455,Implemented exuding customer loyalty,Bac+3 Développement Web,39,5,0,2,2023-01-20,2024-04-14,56.72136259129755,Les supports de cours manquaient de clarté.
user_1456,Implemented exuding customer loyalty,Bac+3 Développement Web,31,4,0,4,2023-03-31,2024-06-01,60.44238019782415,Les exercices pratiques m'ont beaucoup aidé.
user_1457,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,23,4,0,1,2023-03-25,2024-02-02,74.23167798819719,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1458,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,60,6,0,2,2023-04-22,2024-03-08,73.4157293711713,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1459,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,115,1,0,5,2023-11-22,2024-04-29,71.65125060706481,Contenu intéressant mais parfois trop dense.
user_1460,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,107,3,0,1,2023-01-16,2024-06-02,73.25153220343273,Le contenu était trop théorique et peu applicable en pratique.
user_1461,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,69,1,0,3,2023-04-01,2024-05-25,82.15327858653278,Les supports de cours manquaient de clarté.
user_1462,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,71,7,0,4,2023-09-10,2024-02-23,81.85375571909785,Le rythme de la formation était trop rapide pour moi.
user_1463,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,52,8,1,2,2023-07-12,2024-04-08,72.2878886617586,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1464,Expanded zero administration structure,Bac+3 Développement Web,102,4,0,1,2023-01-03,2024-03-07,53.52690157096762,Le matériel pédagogique était obsolète.
user_1465,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,12,2,1,5,2023-07-28,2024-01-09,83.69319896354547,Le niveau de la formation ne correspondait pas à mes attentes.
user_1466,Centralized responsive capacity,Bac+3 Développement Web,28,4,1,4,2023-01-05,2024-04-03,51.01510749596393,Les objectifs de la formation n'étaient pas clairement définis.
user_1467,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,101,1,1,5,2023-06-07,2024-03-02,57.86149575179672,Les supports de cours manquaient de clarté.
user_1468,Right-sized object-oriented process improvement,Bac+5 Lead Dev,65,6,1,2,2023-12-13,2024-06-10,90.95343995929863,Le matériel pédagogique était obsolète.
user_1469,Right-sized object-oriented process improvement,Bac+3 Développement Web,15,3,0,5,2023-04-22,2024-04-18,69.14859919991882,La formation était très enrichissante.
user_1470,Centralized responsive capacity,Bac+5 Lead Dev,108,7,1,3,2023-10-01,2024-06-05,87.88728148848588,La formation était très enrichissante.
user_1471,Proactive demand-driven open system,Bac+5 Lead Dev,29,8,0,1,2023-08-28,2024-05-02,86.43942310581687,Très bon équilibre entre théorie et pratique.
user_1472,Innovative upward-trending intranet,Bac+5 Lead Dev,11,1,0,2,2023-05-25,2024-02-01,92.68447328100962,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1473,Innovative upward-trending intranet,Bac+5 Lead Dev,37,7,1,3,2023-01-30,2024-01-07,88.19294550489619,Contenu intéressant mais parfois trop dense.
user_1474,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,75,8,1,5,2023-02-27,2024-01-24,71.86343503746988,"Bonne pédagogie, mais un peu trop rapide."
user_1475,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,108,2,0,2,2023-01-14,2024-03-31,73.15152798091182,Contenu intéressant mais parfois trop dense.
user_1476,Expanded zero administration structure,Bac+3 Développement Web,7,3,0,4,2023-01-24,2024-03-06,68.85870289455625,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1477,Team-oriented tangible array,Bac+5 Lead Développeur B-School by BNP Paribas,87,6,1,3,2023-04-15,2024-04-04,96.20554744385956,Le contenu était trop théorique et peu applicable en pratique.
user_1478,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,108,4,1,5,2023-11-22,2024-02-26,76.76055243324309,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1479,Centralized responsive capacity,Bac+3 Développement Web,103,9,0,4,2023-02-27,2024-01-31,63.859341941330605,Le matériel pédagogique était obsolète.
user_1480,Managed encompassing capacity,Bac+5 Lead Développeur B-School by BNP Paribas,33,7,1,4,2023-08-19,2024-04-19,99.93085495912236,Les exercices pratiques m'ont beaucoup aidé.
user_1481,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,30,4,0,5,2023-01-06,2024-01-28,78.7756123084693,La formation était très enrichissante.
user_1482,Proactive demand-driven open system,Bac+3 Développement Web,114,1,1,5,2023-09-27,2024-05-23,68.28087330607421,Le formateur était très compétent.
user_1483,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,20,6,0,4,2023-03-11,2024-01-12,71.92172106765783,La formation a répondu à mes attentes.
user_1484,Phased impactful productivity,Bac+3 Développement Web,107,3,0,1,2023-09-10,2024-04-29,54.53291464106629,J'ai apprécié le contenu clair et structuré.
user_1485,Open-source bandwidth-monitored analyzer,,86,7,1,5,2023-07-14,2024-03-12,85.08441134135956,Étape Perdre la décennie de décennie se réunir en dernier.
user_1486,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,73,3,0,2,2023-03-16,2024-04-10,83.92032722556553,Le contenu était trop théorique et peu applicable en pratique.
user_1487,Expanded didactic customer loyalty,Bac+5 Lead Développeur B-School by BNP Paribas,16,6,1,1,2023-08-24,2024-01-20,97.22486065504484,Le rythme de la formation était trop rapide pour moi.
user_1488,Stand-alone methodical ability,Bac+3 Développement Web,16,2,0,3,2023-08-14,2024-04-19,61.23050203449287,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1489,Front-line next generation solution,Bac+5 Lead Développeur B-School by BNP Paribas,33,9,1,1,2023-10-12,2024-02-04,97.85086386057776,J'ai apprécié le contenu clair et structuré.
user_1490,Innovative upward-trending intranet,Bac+5 Lead Dev,98,3,0,5,2023-08-31,2024-03-10,92.7597349382149,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1491,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,41,1,0,4,2023-06-20,2024-02-04,83.72502224395507,Très bon équilibre entre théorie et pratique.
user_1492,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,48,8,0,5,2023-05-06,2024-05-24,81.44369489198975,Très bon équilibre entre théorie et pratique.
user_1493,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,16,5,1,5,2023-02-11,2024-03-17,81.28945063651378,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1494,Phased impactful productivity,Bac+5 Lead Dev,64,7,0,2,2023-09-27,2024-05-28,92.59652972675576,La formation manquait d'interactivité et d'exemples concrets.
user_1495,Managed encompassing capacity,Bac+3 Développement Web,110,5,0,5,2023-04-18,2024-06-13,58.22270083978506,Le matériel pédagogique était obsolète.
user_1496,Proactive demand-driven open system,Bac+3 Développement Web,17,2,0,4,2023-04-06,2024-02-22,66.04125347166982,La formation manquait d'interactivité et d'exemples concrets.
user_1497,Stand-alone methodical ability,Bac+5 Lead Dev,93,4,0,4,2023-06-22,2024-02-20,88.39675320343935,Le formateur n'était pas assez disponible pour répondre aux questions.
